task_form,best_bert_00_index,bert_00success,best_mnli_00_index,mnli_00success,sentenced
AO2,3,0,5,0,All packers are tutors and Some butchers are not packers
AI3,3,0,3,0,All workers are painters and Some actors are painters
EA2,1,0,6,1,No skaters are poets and All miners are skaters
IO2,2,0,5,0,Some judges are porters and Some brewers are not judges
IO4,2,0,4,0,Some actors are drillers and Some actors are not nurses
OO4,3,0,4,0,Some gamblers are not sculptors and Some gamblers are not bakers
EI3,2,0,4,0,No skaters are climbers and Some therapists are climbers
EA4,0,0,7,0,No investors are barbers and All investors are jugglers
OE2,4,0,6,0,Some models are not clerks and No managers are models
II3,2,0,5,0,Some runners are scientists and Some chefs are scientists
AI1,2,0,2,0,All analysts are travelers and Some travelers are novelists
IE2,2,0,5,0,Some florists are soldiers and No editors are florists
EO3,4,0,5,0,No farmers are assistants and Some scholars are not assistants
OI1,3,0,4,0,Some boxers are not dancers and Some dancers are typists
IE4,2,0,6,0,Some cashiers are waiters and No cashiers are poets
AE1,0,0,6,1,All plumbers are dentists and No dentists are lifeguards
IA2,2,0,2,0,Some swimmers are mayors and All cooks are swimmers
AI4,2,1,5,0,All chefs are runners and Some chefs are scientists
AO3,2,0,5,1,All climbers are therapists and Some skaters are not therapists
OI3,2,0,4,0,Some doctors are not tellers and Some climbers are tellers
IE1,2,0,6,0,Some typists are dancers and No dancers are boxers
OO1,2,0,4,0,Some barbers are not jugglers and Some jugglers are not investors
EO1,4,0,4,0,No students are cyclists and Some cyclists are not buyers
OO3,2,0,3,0,Some models are not clerks and Some managers are not clerks
IO3,3,0,5,0,Some scholars are assistants and Some farmers are not assistants
OE3,4,0,3,0,Some agents are not secretaries and No brokers are secretaries
EE1,1,0,6,0,No singers are pilots and No pilots are tailors
OA3,2,0,4,1,Some packers are not butchers and All tutors are butchers
AE3,1,0,6,1,All analysts are novelists and No travelers are novelists
AE4,0,0,7,0,All trainers are designers and No trainers are architects
OE4,3,0,6,0,Some golfers are not bankers and No golfers are teachers
AA3,1,0,0,0,All engineers are fencers and All campers are fencers
AI2,0,0,2,1,All auditors are cleaners and Some painters are auditors
EA3,0,0,6,1,No joggers are riders and All counselors are riders
II2,0,0,5,0,Some boxers are opticians and Some actuaries are boxers
EE2,1,0,7,0,No packers are tutors and No butchers are packers
OA4,2,0,5,1,Some planners are not surfers and All planners are artists
OA2,2,0,4,0,Some doctors are not tellers and All climbers are doctors
IO1,2,0,4,0,Some barbers are jugglers and Some jugglers are not investors
AI4,2,1,2,1,All poets are miners and Some poets are skaters
OO3,2,0,5,0,Some gamblers are not bakers and Some sculptors are not bakers
II1,2,0,5,0,Some actors are painters and Some painters are workers
IA2,2,0,3,0,Some agents are secretaries and All brokers are agents
EI3,2,0,2,0,No carpenters are linguists and Some divers are linguists
EI2,3,0,5,1,No chefs are runners and Some scientists are chefs
II3,3,0,2,0,Some analysts are travelers and Some novelists are travelers
OI1,2,0,4,0,Some managers are not models and Some models are clerks
AO2,4,0,5,0,All cashiers are poets and Some waiters are not cashiers
OE1,2,0,4,0,Some typists are not boxers and No boxers are dancers
OO1,4,0,5,0,Some fencers are not campers and Some campers are not engineers
EO4,3,0,5,0,No golfers are bankers and Some golfers are not teachers
AE4,6,0,6,0,All hikers are writers and No hikers are drivers
EE1,1,0,7,0,No runners are scientists and No scientists are chefs
EI1,2,0,5,1,No painters are actors and Some actors are workers
EO2,2,0,5,0,No carpenters are linguists and Some divers are not carpenters
EO3,2,0,5,0,No hunters are athletes and Some lawyers are not athletes
OE3,2,0,4,0,Some secretaries are not agents and No brokers are agents
AE3,0,0,6,1,All cyclists are buyers and No students are buyers
II4,3,0,2,0,Some farmers are assistants and Some farmers are scholars
IA1,0,0,2,1,Some brewers are judges and All judges are porters
EE4,3,0,6,0,No therapists are climbers and No therapists are skaters
AA1,0,1,0,1,All counselors are riders and All riders are joggers
EA3,0,0,2,0,No scholars are assistants and All farmers are assistants
AI2,2,1,5,0,All tailors are pilots and Some singers are tailors
OA4,3,0,4,0,Some florists are not editors and All florists are soldiers
AE3,0,0,7,1,All cleaners are painters and No auditors are painters
AE1,0,0,6,1,All dentists are plumbers and No plumbers are lifeguards
IA1,2,1,5,1,Some planners are surfers and All surfers are artists
IO3,2,0,5,0,Some agents are secretaries and Some brokers are not secretaries
OI3,3,0,4,0,Some climbers are not therapists and Some skaters are therapists
OO2,3,0,5,0,Some hunters are not athletes and Some lawyers are not hunters
IA3,3,0,3,0,Some chemists are potters and All sailors are potters
AE4,0,0,6,0,All students are cyclists and No students are buyers
OI4,3,0,5,0,Some boxers are not dancers and Some boxers are typists
OA1,2,0,4,0,Some hikers are not drivers and All drivers are writers
AO4,5,0,4,1,All sculptors are gamblers and Some sculptors are not bakers
AI4,2,1,5,0,All trainers are architects and Some trainers are designers
EO3,5,0,5,0,No cooks are mayors and Some swimmers are not mayors
AI1,0,0,2,0,All campers are engineers and Some engineers are fencers
IA2,2,0,4,0,Some actors are nurses and All drillers are actors
IE4,3,0,6,0,Some campers are engineers and No campers are fencers
IO4,3,0,5,0,Some novelists are analysts and Some novelists are not travelers
II3,2,0,2,0,Some buyers are cyclists and Some students are cyclists
AA2,1,1,0,0,All clerks are managers and All models are clerks
OE2,5,0,6,0,Some singers are not pilots and No tailors are singers
EA4,7,0,6,0,No lawyers are athletes and All lawyers are hunters
EO4,3,0,6,0,No chemists are potters and Some chemists are not sailors
II4,2,0,2,0,Some teachers are golfers and Some teachers are bankers
OI2,2,0,5,0,Some farmers are not scholars and Some assistants are farmers
OE1,3,0,6,0,Some linguists are not divers and No divers are carpenters
EE2,4,0,6,0,No architects are designers and No trainers are architects
OO3,2,0,3,0,Some planners are not surfers and Some artists are not surfers
EO2,4,0,5,0,No runners are chefs and Some scientists are not runners
OI1,2,0,4,0,Some lifeguards are not dentists and Some dentists are plumbers
EA2,1,0,1,0,No brokers are agents and All secretaries are brokers
IE1,2,0,4,1,Some skaters are miners and No miners are poets
OO4,3,0,4,0,Some skaters are not therapists and Some skaters are not climbers
EI3,0,0,4,0,No jugglers are barbers and Some investors are barbers
EI4,3,0,2,0,No porters are judges and Some porters are brewers
AI2,2,1,2,1,All buyers are cyclists and Some students are buyers
AE2,0,0,6,0,All dancers are typists and No boxers are dancers
OI1,4,0,4,0,Some actuaries are not boxers and Some boxers are opticians
OE2,3,0,7,0,Some jugglers are not investors and No barbers are jugglers
AE1,2,0,6,1,All potters are chemists and No chemists are sailors
EO1,5,0,5,0,No cooks are swimmers and Some swimmers are not mayors
IO2,0,0,5,0,Some packers are butchers and Some tutors are not packers
AE4,0,0,7,0,All nurses are drillers and No nurses are actors
EO4,4,0,6,0,No drivers are writers and Some drivers are not hikers
EI1,2,0,5,1,No lawyers are hunters and Some hunters are athletes
IO4,3,0,5,0,Some trainers are architects and Some trainers are not designers
EO2,2,0,5,0,No divers are carpenters and Some linguists are not divers
OI4,4,0,5,0,Some clerks are not managers and Some clerks are models
AI4,3,1,2,1,All soldiers are editors and Some soldiers are florists
AO2,4,0,5,0,All workers are painters and Some actors are not workers
OO2,3,0,5,0,Some pilots are not singers and Some tailors are not pilots
IA3,2,0,4,0,Some skaters are therapists and All climbers are therapists
OI3,2,0,4,0,Some auditors are not cleaners and Some painters are cleaners
EI4,2,0,2,0,No designers are trainers and Some designers are architects
IO1,2,0,5,0,Some buyers are students and Some students are not cyclists
EA1,1,0,7,0,No sculptors are bakers and All bakers are gamblers
IE2,2,0,5,0,Some actors are drillers and No nurses are actors
AI3,3,0,3,0,All painters are workers and Some actors are workers
OO4,3,0,4,0,Some bankers are not golfers and Some bankers are not teachers
OA1,2,0,4,0,Some skaters are not miners and All miners are poets
EE1,0,0,6,0,No models are clerks and No clerks are managers
OE3,2,0,4,0,Some typists are not dancers and No boxers are dancers
IE4,3,0,6,0,Some mayors are cooks and No mayors are swimmers
OE4,2,0,6,0,Some waiters are not cashiers and No waiters are poets
IA2,3,0,4,0,Some artists are planners and All surfers are artists
II3,1,0,2,0,Some packers are tutors and Some butchers are tutors
OA2,3,0,4,0,Some chefs are not runners and All scientists are chefs
AO1,2,0,4,0,All travelers are analysts and Some analysts are not novelists
IO3,2,0,5,0,Some florists are soldiers and Some editors are not soldiers
AA4,0,0,1,0,All scholars are farmers and All scholars are assistants
AO3,5,1,5,1,All tellers are climbers and Some doctors are not climbers
OA3,3,0,4,1,Some athletes are not lawyers and All hunters are lawyers
OI2,3,0,4,0,Some brokers are not agents and Some secretaries are brokers
EA3,0,0,7,1,No drillers are actors and All nurses are actors
AI2,3,1,2,1,All analysts are novelists and Some travelers are analysts
IO4,3,0,5,0,Some swimmers are cooks and Some swimmers are not mayors
EE3,6,0,7,0,No brewers are porters and No judges are porters
OE3,3,0,3,0,Some singers are not tailors and No pilots are tailors
AO2,3,0,5,0,All soldiers are editors and Some florists are not soldiers
EI3,2,0,5,1,No boxers are actuaries and Some opticians are actuaries
AE1,0,0,6,1,All teachers are bankers and No bankers are golfers
AA4,0,0,0,0,All hunters are lawyers and All hunters are athletes
AI3,2,0,2,0,All buyers are cyclists and Some students are cyclists
II2,2,0,2,0,Some surfers are artists and Some planners are surfers
EO1,2,0,5,0,No secretaries are agents and Some agents are not brokers
IO1,2,0,4,0,Some miners are skaters and Some skaters are not poets
AO1,4,0,4,0,All writers are hikers and Some hikers are not drivers
OA2,4,0,5,0,Some clerks are not managers and All models are clerks
OE2,2,0,6,0,Some divers are not carpenters and No linguists are divers
AE3,0,0,6,1,All counselors are joggers and No riders are joggers
OO3,2,0,2,0,Some painters are not auditors and Some cleaners are not auditors
AI4,2,1,2,1,All campers are fencers and Some campers are engineers
IO3,4,0,5,0,Some trainers are architects and Some designers are not architects
EI2,2,0,4,0,No singers are tailors and Some pilots are singers
EE2,2,0,6,0,No surfers are planners and No artists are surfers
AO3,3,0,5,1,All chemists are potters and Some sailors are not potters
EI4,2,0,5,1,No novelists are travelers and Some novelists are analysts
AA2,3,1,6,0,All skaters are therapists and All climbers are skaters
EO2,2,0,5,0,No boxers are typists and Some dancers are not boxers
AI1,2,0,2,0,All golfers are teachers and Some teachers are bankers
OI3,2,0,4,0,Some tellers are not doctors and Some climbers are doctors
OA1,3,0,4,0,Some sculptors are not gamblers and All gamblers are bakers
II4,2,0,2,0,Some swimmers are mayors and Some swimmers are cooks
AO4,4,1,4,1,All engineers are fencers and Some engineers are not campers
IE2,2,0,5,0,Some scholars are farmers and No assistants are scholars
EA2,1,0,7,1,No clerks are models and All managers are clerks
OE4,4,0,6,0,Some boxers are not actuaries and No boxers are opticians
OI1,2,0,4,0,Some buyers are not cyclists and Some cyclists are students
II3,3,0,2,0,Some poets are skaters and Some miners are skaters
EI1,3,0,5,1,No athletes are hunters and Some hunters are lawyers
IA1,2,1,5,1,Some drillers are actors and All actors are nurses
IO2,2,0,5,0,Some divers are linguists and Some carpenters are not divers
AE2,0,0,6,0,All waiters are poets and No cashiers are waiters
IE4,2,0,6,0,Some investors are barbers and No investors are jugglers
IA2,3,0,4,0,Some florists are editors and All soldiers are florists
EO3,4,0,2,0,No drivers are writers and Some hikers are not writers
EE4,1,0,6,0,No plumbers are lifeguards and No plumbers are dentists
AI2,3,1,5,0,All brewers are judges and Some porters are brewers
EA3,0,0,0,0,No students are buyers and All cyclists are buyers
IA4,0,0,0,0,Some assistants are farmers and All assistants are scholars
AI4,1,0,2,1,All tutors are packers and Some tutors are butchers
AE3,0,0,6,1,All golfers are teachers and No bankers are teachers
IE4,2,0,6,0,Some engineers are campers and No engineers are fencers
IE3,2,0,7,0,Some therapists are skaters and No climbers are skaters
IO1,3,0,5,0,Some actuaries are opticians and Some opticians are not boxers
OA2,5,0,5,0,Some cleaners are not auditors and All painters are cleaners
EI1,2,0,5,1,No drillers are nurses and Some nurses are actors
OO4,4,0,4,0,Some analysts are not novelists and Some analysts are not travelers
OO3,2,0,2,0,Some writers are not drivers and Some hikers are not drivers
IA1,2,1,5,1,Some carpenters are divers and All divers are linguists
EA4,0,0,7,0,No singers are tailors and All singers are pilots
OE1,2,0,4,0,Some clerks are not models and No models are managers
EE4,0,0,7,0,No editors are florists and No editors are soldiers
EI2,3,0,4,0,No hunters are athletes and Some lawyers are hunters
AO1,0,0,4,0,All jugglers are barbers and Some barbers are not investors
OA1,2,0,4,0,Some poets are not cashiers and All cashiers are waiters
OE2,2,0,6,0,Some trainers are not designers and No architects are trainers
OI2,3,0,4,0,Some clerks are not models and Some managers are clerks
EE3,0,0,7,0,No cleaners are auditors and No painters are auditors
IE2,2,0,5,0,Some carpenters are divers and No linguists are carpenters
II2,2,0,5,0,Some surfers are planners and Some artists are surfers
