id_seq,sentenced,choice_str,choice_pred,choice_union_pred
134_7_R,Some nurses are drillers and All actors are nurses,"['All drillers are actors', 'All actors are drillers', 'Some drillers are actors', 'Some actors are drillers', 'Some drillers are not actors', 'Some actors are not drillers', 'No drillers are actors', 'No actors are drillers', 'NVC']","[0.9999969005584717, 0.9999970197677612, 0.9999971389770508, 0.9999972581863403, 0.9999969005584717, 0.9999970197677612, 0.9999964237213135, 0.999996542930603, -1]","[0.9999970197677612, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, 0.9999967813491821, 0.9999970197677612, -1]"
134_9_R,All cyclists are students and No buyers are students,"['All cyclists are buyers', 'All buyers are cyclists', 'Some cyclists are buyers', 'Some buyers are cyclists', 'Some cyclists are not buyers', 'Some buyers are not cyclists', 'No cyclists are buyers', 'No buyers are cyclists', 'NVC']","[0.9999972581863403, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, -1]","[0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999974966049194, 0.9999971389770508, 0.9999972581863403, -1]"
134_11_R,Some gamblers are bakers and No bakers are sculptors,"['All gamblers are sculptors', 'All sculptors are gamblers', 'Some gamblers are sculptors', 'Some sculptors are gamblers', 'Some gamblers are not sculptors', 'Some sculptors are not gamblers', 'No gamblers are sculptors', 'No sculptors are gamblers', 'NVC']","[0.9999972581863403, 0.9999970197677612, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, -1]","[0.9999972581863403, 0.9999971389770508, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999971389770508, -1]"
134_12_R,No boxers are dancers and Some typists are boxers,"['All dancers are typists', 'All typists are dancers', 'Some dancers are typists', 'Some typists are dancers', 'Some dancers are not typists', 'Some typists are not dancers', 'No dancers are typists', 'No typists are dancers', 'NVC']","[0.9999970197677612, 0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, 0.9999970197677612, 0.9999970197677612, -1]","[0.9999969005584717, 0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, 0.9999970197677612, 0.9999970197677612, -1]"
134_13_R,All chefs are scientists and Some scientists are not runners,"['All chefs are runners', 'All runners are chefs', 'Some chefs are runners', 'Some runners are chefs', 'Some chefs are not runners', 'Some runners are not chefs', 'No chefs are runners', 'No runners are chefs', 'NVC']","[0.9999969005584717, 0.999996542930603, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.9999969005584717, 0.999996542930603, 0.9999958276748657, -1]","[0.9999969005584717, 0.9999966621398926, 0.9999971389770508, 0.9999970197677612, 0.9999971389770508, 0.9999969005584717, 0.9999969005584717, 0.999996542930603, -1]"
134_14_R,Some poets are not waiters and Some cashiers are poets,"['All waiters are cashiers', 'All cashiers are waiters', 'Some waiters are cashiers', 'Some cashiers are waiters', 'Some waiters are not cashiers', 'Some cashiers are not waiters', 'No waiters are cashiers', 'No cashiers are waiters', 'NVC']","[0.9999972581863403, 0.9999971389770508, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, 0.9999970197677612, -1]","[0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, -1]"
134_18_R,All cleaners are painters and All auditors are cleaners,"['All painters are auditors', 'All auditors are painters', 'Some painters are auditors', 'Some auditors are painters', 'Some painters are not auditors', 'Some auditors are not painters', 'No painters are auditors', 'No auditors are painters', 'NVC']","[0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, -1]","[0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, -1]"
134_19_R,All brewers are judges and Some porters are not brewers,"['All judges are porters', 'All porters are judges', 'Some judges are porters', 'Some porters are judges', 'Some judges are not porters', 'Some porters are not judges', 'No judges are porters', 'No porters are judges', 'NVC']","[0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999970197677612, 0.9999969005584717, -1]","[0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999971389770508, 0.9999971389770508, -1]"
134_21_R,Some artists are not surfers and No surfers are planners,"['All artists are planners', 'All planners are artists', 'Some artists are planners', 'Some planners are artists', 'Some artists are not planners', 'Some planners are not artists', 'No artists are planners', 'No planners are artists', 'NVC']","[0.9999971389770508, 0.9999970197677612, 0.9999973773956299, 0.9999971389770508, 0.9999973773956299, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, -1]","[0.9999972581863403, 0.9999971389770508, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999971389770508, -1]"
134_22_R,Some swimmers are cooks and All mayors are cooks,"['All swimmers are mayors', 'All mayors are swimmers', 'Some swimmers are mayors', 'Some mayors are swimmers', 'Some swimmers are not mayors', 'Some mayors are not swimmers', 'No swimmers are mayors', 'No mayors are swimmers', 'NVC']","[0.9999966621398926, 0.9999966621398926, 0.9999969005584717, 0.9999970197677612, 0.9999967813491821, 0.9999969005584717, 0.9999959468841553, 0.9999959468841553, -1]","[0.9999964237213135, 0.999996542930603, 0.9999967813491821, 0.9999969005584717, 0.9999969005584717, 0.9999971389770508, 0.9999967813491821, 0.9999966621398926, -1]"
134_25_R,All soldiers are florists and Some soldiers are editors,"['All florists are editors', 'All editors are florists', 'Some florists are editors', 'Some editors are florists', 'Some florists are not editors', 'Some editors are not florists', 'No florists are editors', 'No editors are florists', 'NVC']","[0.9999971389770508, 0.9999969005584717, 0.9999971389770508, 0.9999970197677612, 0.9999971389770508, 0.9999970197677612, 0.9999967813491821, 0.9999966621398926, -1]","[0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, -1]"
134_29_R,Some farmers are not assistants and All scholars are farmers,"['All assistants are scholars', 'All scholars are assistants', 'Some assistants are scholars', 'Some scholars are assistants', 'Some assistants are not scholars', 'Some scholars are not assistants', 'No assistants are scholars', 'No scholars are assistants', 'NVC']","[0.9999966621398926, 0.9999970197677612, 0.9999967813491821, 0.9999970197677612, 0.9999966621398926, 0.9999970197677612, 0.9999961853027344, 0.999996542930603, -1]","[0.9999969005584717, 0.9999971389770508, 0.9999969005584717, 0.9999972581863403, 0.9999966621398926, 0.9999971389770508, 0.9999967813491821, 0.9999970197677612, -1]"
134_35_R,Some cleaners are painters and Some auditors are painters,"['All cleaners are auditors', 'All auditors are cleaners', 'Some cleaners are auditors', 'Some auditors are cleaners', 'Some cleaners are not auditors', 'Some auditors are not cleaners', 'No cleaners are auditors', 'No auditors are cleaners', 'NVC']","[0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, -1]","[0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999974966049194, 0.9999974966049194, 0.9999972581863403, 0.9999973773956299, -1]"
134_37_R,All scholars are assistants and No scholars are farmers,"['All assistants are farmers', 'All farmers are assistants', 'Some assistants are farmers', 'Some farmers are assistants', 'Some assistants are not farmers', 'Some farmers are not assistants', 'No assistants are farmers', 'No farmers are assistants', 'NVC']","[0.9999971389770508, 0.9999972581863403, 0.9999967813491821, 0.9999969005584717, 0.9999966621398926, 0.9999967813491821, 0.9999971389770508, 0.9999972581863403, -1]","[0.9999971389770508, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999971389770508, 0.9999973773956299, 0.9999971389770508, 0.9999972581863403, -1]"
134_39_R,No managers are clerks and No models are managers,"['All clerks are models', 'All models are clerks', 'Some clerks are models', 'Some models are clerks', 'Some clerks are not models', 'Some models are not clerks', 'No clerks are models', 'No models are clerks', 'NVC']","[0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.9999971389770508, 0.9999969005584717, 0.9999970197677612, 0.9999970197677612, -1]","[0.9999969005584717, 0.9999970197677612, 0.9999969005584717, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999967813491821, 0.9999969005584717, -1]"
134_43_R,No climbers are doctors and All tellers are climbers,"['All doctors are tellers', 'All tellers are doctors', 'Some doctors are tellers', 'Some tellers are doctors', 'Some doctors are not tellers', 'Some tellers are not doctors', 'No doctors are tellers', 'No tellers are doctors', 'NVC']","[0.9999972581863403, 0.9999970197677612, 0.9999972581863403, 0.9999970197677612, 0.9999972581863403, 0.9999970197677612, 0.9999972581863403, 0.9999970197677612, -1]","[0.9999973773956299, 0.9999971389770508, 0.9999973773956299, 0.9999972581863403, 0.9999974966049194, 0.9999973773956299, 0.9999973773956299, 0.9999971389770508, -1]"
134_44_R,No buyers are cyclists and Some students are cyclists,"['All buyers are students', 'All students are buyers', 'Some buyers are students', 'Some students are buyers', 'Some buyers are not students', 'Some students are not buyers', 'No buyers are students', 'No students are buyers', 'NVC']","[0.9999966621398926, 0.9999967813491821, 0.9999970197677612, 0.9999969005584717, 0.9999969005584717, 0.9999969005584717, 0.9999967813491821, 0.9999967813491821, -1]","[0.9999967813491821, 0.9999970197677612, 0.9999969005584717, 0.9999969005584717, 0.9999970197677612, 0.9999970197677612, 0.9999967813491821, 0.9999969005584717, -1]"
134_48_R,Some writers are drivers and Some writers are not hikers,"['All drivers are hikers', 'All hikers are drivers', 'Some drivers are hikers', 'Some hikers are drivers', 'Some drivers are not hikers', 'Some hikers are not drivers', 'No drivers are hikers', 'No hikers are drivers', 'NVC']","[0.9999970197677612, 0.9999970197677612, 0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999971389770508, 0.9999966621398926, 0.9999967813491821, -1]","[0.9999970197677612, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999970197677612, 0.9999971389770508, -1]"
134_51_R,Some surfers are not artists and No surfers are planners,"['All artists are planners', 'All planners are artists', 'Some artists are planners', 'Some planners are artists', 'Some artists are not planners', 'Some planners are not artists', 'No artists are planners', 'No planners are artists', 'NVC']","[0.9999970197677612, 0.9999969005584717, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, 0.9999970197677612, -1]","[0.9999971389770508, 0.9999971389770508, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999971389770508, 0.9999971389770508, -1]"
134_53_R,Some workers are painters and Some workers are actors,"['All painters are actors', 'All actors are painters', 'Some painters are actors', 'Some actors are painters', 'Some painters are not actors', 'Some actors are not painters', 'No painters are actors', 'No actors are painters', 'NVC']","[0.9999967813491821, 0.9999964237213135, 0.9999971389770508, 0.9999971389770508, 0.9999969005584717, 0.9999970197677612, 0.9999964237213135, 0.9999961853027344, -1]","[0.9999967813491821, 0.9999966621398926, 0.9999970197677612, 0.9999969005584717, 0.9999970197677612, 0.9999970197677612, 0.9999967813491821, 0.9999966621398926, -1]"
134_54_R,Some poets are not skaters and Some miners are not skaters,"['All poets are miners', 'All miners are poets', 'Some poets are miners', 'Some miners are poets', 'Some poets are not miners', 'Some miners are not poets', 'No poets are miners', 'No miners are poets', 'NVC']","[0.9999970197677612, 0.9999972581863403, 0.9999971389770508, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999967813491821, 0.9999970197677612, -1]","[0.9999969005584717, 0.9999972581863403, 0.9999970197677612, 0.9999973773956299, 0.9999971389770508, 0.9999973773956299, 0.9999970197677612, 0.9999971389770508, -1]"
134_57_R,Some carpenters are not divers and Some divers are not linguists,"['All carpenters are linguists', 'All linguists are carpenters', 'Some carpenters are linguists', 'Some linguists are carpenters', 'Some carpenters are not linguists', 'Some linguists are not carpenters', 'No carpenters are linguists', 'No linguists are carpenters', 'NVC']","[0.9999971389770508, 0.9999970197677612, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999971389770508, 0.9999970197677612, 0.9999969005584717, -1]","[0.9999971389770508, 0.9999971389770508, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, -1]"
134_58_R,Some cashiers are not waiters and Some poets are waiters,"['All cashiers are poets', 'All poets are cashiers', 'Some cashiers are poets', 'Some poets are cashiers', 'Some cashiers are not poets', 'Some poets are not cashiers', 'No cashiers are poets', 'No poets are cashiers', 'NVC']","[0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, 0.9999970197677612, 0.9999970197677612, -1]","[0.9999971389770508, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999970197677612, 0.9999971389770508, -1]"
134_60_R,All opticians are actuaries and Some boxers are not actuaries,"['All opticians are boxers', 'All boxers are opticians', 'Some opticians are boxers', 'Some boxers are opticians', 'Some opticians are not boxers', 'Some boxers are not opticians', 'No opticians are boxers', 'No boxers are opticians', 'NVC']","[0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999974966049194, 0.9999972581863403, 0.9999972581863403, -1]","[0.9999973773956299, 0.9999972581863403, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, -1]"
