id_seq,sentenced,choice_str,choice_union_pred
129_13,No sailors are chemists and Some potters are sailors,"['All chemists are potters', 'All potters are chemists', 'Some chemists are potters', 'Some potters are chemists', 'Some chemists are not potters', 'Some potters are not chemists', 'No chemists are potters', 'No potters are chemists', 'NVC']","[0.0817754422314465, 0.04293316451366991, 8.208449929952621, 0.8068827912211418, 41.499218344688416, 7.364681363105774, 3.533891960978508, 1.948494091629982, -1]"
129_14,All climbers are tellers and Some doctors are not tellers,"['All climbers are doctors', 'All doctors are climbers', 'Some climbers are doctors', 'Some doctors are climbers', 'Some climbers are not doctors', 'Some doctors are not climbers', 'No climbers are doctors', 'No doctors are climbers', 'NVC']","[0.08515971712768078, 4.397346451878548, 4.02517095208168, 40.45628309249878, 3.8546398282051086, 98.01673293113708, 0.0775736931245774, 0.3739349078387022, -1]"
129_15,No farmers are assistants and Some scholars are not assistants,"['All farmers are scholars', 'All scholars are farmers', 'Some farmers are scholars', 'Some scholars are farmers', 'Some farmers are not scholars', 'Some scholars are not farmers', 'No farmers are scholars', 'No scholars are farmers', 'NVC']","[9.443164616823196, 0.9766755625605583, 14.020031690597534, 8.010827004909515, 14.727349579334259, 99.50782060623169, 11.037290841341019, 18.742214143276215, -1]"
129_16,Some athletes are lawyers and Some hunters are not athletes,"['All lawyers are hunters', 'All hunters are lawyers', 'Some lawyers are hunters', 'Some hunters are lawyers', 'Some lawyers are not hunters', 'Some hunters are not lawyers', 'No lawyers are hunters', 'No hunters are lawyers', 'NVC']","[0.012763911217916757, 0.02073713403660804, 23.061253130435944, 6.771088391542435, 57.743167877197266, 87.1014952659607, 0.9391007013618946, 2.295110560953617, -1]"
129_17,No painters are actors and All actors are workers,"['All painters are workers', 'All workers are painters', 'Some painters are workers', 'Some workers are painters', 'Some painters are not workers', 'Some workers are not painters', 'No painters are workers', 'No workers are painters', 'NVC']","[3.229145333170891, 2.3791294544935226, 11.971262842416763, 41.09877347946167, 19.899067282676697, 39.65311944484711, 46.930715441703796, 98.53143692016602, -1]"
129_18,Some novelists are travelers and Some analysts are novelists,"['All travelers are analysts', 'All analysts are travelers', 'Some travelers are analysts', 'Some analysts are travelers', 'Some travelers are not analysts', 'Some analysts are not travelers', 'No travelers are analysts', 'No analysts are travelers', 'NVC']","[0.014039051893632859, 0.01432457793271169, 5.512385815382004, 1.6914641484618187, 5.03927506506443, 26.274222135543823, 0.0948676432017237, 0.20453715696930885, -1]"
129_19,All poets are waiters and Some poets are not cashiers,"['All waiters are cashiers', 'All cashiers are waiters', 'Some waiters are cashiers', 'Some cashiers are waiters', 'Some waiters are not cashiers', 'Some cashiers are not waiters', 'No waiters are cashiers', 'No cashiers are waiters', 'NVC']","[0.13216497609391809, 0.1557808369398117, 16.34611189365387, 31.59659206867218, 48.65193963050842, 18.217650055885315, 2.6302220299839973, 4.525398090481758, -1]"
129_20,Some models are not clerks and Some managers are not clerks,"['All models are managers', 'All managers are models', 'Some models are managers', 'Some managers are models', 'Some models are not managers', 'Some managers are not models', 'No models are managers', 'No managers are models', 'NVC']","[0.09708548313938081, 0.07903278456069529, 97.14585542678833, 96.11216187477112, 7.684449106454849, 51.71818733215332, 0.14665157068520784, 0.1778362551704049, -1]"
129_21,Some drillers are actors and No nurses are drillers,"['All actors are nurses', 'All nurses are actors', 'Some actors are nurses', 'Some nurses are actors', 'Some actors are not nurses', 'Some nurses are not actors', 'No actors are nurses', 'No nurses are actors', 'NVC']","[0.8808018639683723, 0.4552925005555153, 1.3150157406926155, 1.0566779412329197, 83.64812731742859, 96.77000045776367, 95.61389088630676, 96.0494339466095, -1]"
129_22,All pilots are singers and Some pilots are tailors,"['All singers are tailors', 'All tailors are singers', 'Some singers are tailors', 'Some tailors are singers', 'Some singers are not tailors', 'Some tailors are not singers', 'No singers are tailors', 'No tailors are singers', 'NVC']","[0.12397670652717352, 0.2614483470097184, 14.675287902355194, 2.349594794213772, 15.36138653755188, 40.27049541473389, 0.2755367662757635, 0.13503374066203833, -1]"
129_23,All engineers are campers and All fencers are campers,"['All engineers are fencers', 'All fencers are engineers', 'Some engineers are fencers', 'Some fencers are engineers', 'Some engineers are not fencers', 'Some fencers are not engineers', 'No engineers are fencers', 'No fencers are engineers', 'NVC']","[3.4306850284337997, 3.958313539624214, 1.5215055085718632, 1.0147841647267342, 1.3251585885882378, 0.8440581150352955, 0.1383150229230523, 0.06285437848418951, -1]"
129_24,Some swimmers are not cooks and All cooks are mayors,"['All swimmers are mayors', 'All mayors are swimmers', 'Some swimmers are mayors', 'Some mayors are swimmers', 'Some swimmers are not mayors', 'Some mayors are not swimmers', 'No swimmers are mayors', 'No mayors are swimmers', 'NVC']","[0.722382590174675, 0.3396205371245742, 5.758000910282135, 20.659710466861725, 55.189359188079834, 64.61926698684692, 1.6462678089737892, 2.984810620546341, -1]"
129_25,All students are cyclists and All students are buyers,"['All cyclists are buyers', 'All buyers are cyclists', 'Some cyclists are buyers', 'Some buyers are cyclists', 'Some cyclists are not buyers', 'Some buyers are not cyclists', 'No cyclists are buyers', 'No buyers are cyclists', 'NVC']","[99.937903881073, 95.85331678390503, 1.2181944213807583, 1.7353175207972527, 0.38303195033222437, 1.3573208823800087, 0.03624162636697292, 0.04883084329776466, -1]"
129_26,Some florists are editors and Some soldiers are editors,"['All florists are soldiers', 'All soldiers are florists', 'Some florists are soldiers', 'Some soldiers are florists', 'Some florists are not soldiers', 'Some soldiers are not florists', 'No florists are soldiers', 'No soldiers are florists', 'NVC']","[0.028369587380439043, 0.02492722123861313, 5.535827204585075, 4.427278786897659, 8.076318353414536, 8.198612183332443, 0.11766876559704542, 0.11016604257747531, -1]"
129_27,Some gamblers are bakers and Some sculptors are not bakers,"['All gamblers are sculptors', 'All sculptors are gamblers', 'Some gamblers are sculptors', 'Some sculptors are gamblers', 'Some gamblers are not sculptors', 'Some sculptors are not gamblers', 'No gamblers are sculptors', 'No sculptors are gamblers', 'NVC']","[0.009262229286832735, 0.018321732932236046, 0.35627917386591434, 3.6153223365545273, 1.4687648974359035, 76.41565203666687, 0.0488588644657284, 0.5046263802796602, -1]"
129_28,Some teachers are not bankers and Some golfers are not teachers,"['All bankers are golfers', 'All golfers are bankers', 'Some bankers are golfers', 'Some golfers are bankers', 'Some bankers are not golfers', 'Some golfers are not bankers', 'No bankers are golfers', 'No golfers are bankers', 'NVC']","[0.01969022850971669, 0.01487195841036737, 3.997226804494858, 0.7979194633662701, 4.72947396337986, 64.27865624427795, 0.40023988112807274, 0.4715316463261843, -1]"
129_29,Some chefs are not scientists and All runners are chefs,"['All scientists are runners', 'All runners are scientists', 'Some scientists are runners', 'Some runners are scientists', 'Some scientists are not runners', 'Some runners are not scientists', 'No scientists are runners', 'No runners are scientists', 'NVC']","[0.09563796338625252, 0.0349743029801175, 0.19640163518488407, 0.2170957624912262, 18.332745134830475, 4.53210324048996, 25.55960714817047, 13.709703087806702, -1]"
129_30,No architects are designers and No trainers are architects,"['All designers are trainers', 'All trainers are designers', 'Some designers are trainers', 'Some trainers are designers', 'Some designers are not trainers', 'Some trainers are not designers', 'No designers are trainers', 'No trainers are designers', 'NVC']","[28.708940744400024, 1.1558248661458492, 12.581439316272736, 3.0799323692917824, 23.58756810426712, 41.05365574359894, 90.26641845703125, 75.7824718952179, -1]"
129_31,Some skaters are not climbers and Some climbers are therapists,"['All skaters are therapists', 'All therapists are skaters', 'Some skaters are therapists', 'Some therapists are skaters', 'Some skaters are not therapists', 'Some therapists are not skaters', 'No skaters are therapists', 'No therapists are skaters', 'NVC']","[0.012352550402283669, 0.011733213614206761, 2.5200558826327324, 0.7540982682257891, 60.414665937423706, 25.165781378746033, 1.339377649128437, 0.6006373558193445, -1]"
129_32,Some architects are not trainers and No designers are architects,"['All trainers are designers', 'All designers are trainers', 'Some trainers are designers', 'Some designers are trainers', 'Some trainers are not designers', 'Some designers are not trainers', 'No trainers are designers', 'No designers are trainers', 'NVC']","[0.6886552087962627, 0.3531886264681816, 17.987266182899475, 7.034493982791901, 49.216488003730774, 56.14907741546631, 89.37212824821472, 75.38720369338989, -1]"
129_33,All jugglers are investors and No barbers are investors,"['All jugglers are barbers', 'All barbers are jugglers', 'Some jugglers are barbers', 'Some barbers are jugglers', 'Some jugglers are not barbers', 'Some barbers are not jugglers', 'No jugglers are barbers', 'No barbers are jugglers', 'NVC']","[0.10206198785454035, 0.8453304879367352, 3.61403189599514, 4.508648067712784, 3.8272105157375336, 33.202195167541504, 71.5168297290802, 81.08417391777039, -1]"
129_34,No runners are scientists and Some chefs are not runners,"['All scientists are chefs', 'All chefs are scientists', 'Some scientists are chefs', 'Some chefs are scientists', 'Some scientists are not chefs', 'Some chefs are not scientists', 'No scientists are chefs', 'No chefs are scientists', 'NVC']","[0.5277622491121292, 0.03220598155166954, 48.607903718948364, 1.6720892861485481, 16.011907160282135, 98.48381280899048, 17.688947916030884, 10.709282755851746, -1]"
129_35,Some poets are not cashiers and No poets are waiters,"['All cashiers are waiters', 'All waiters are cashiers', 'Some cashiers are waiters', 'Some waiters are cashiers', 'Some cashiers are not waiters', 'Some waiters are not cashiers', 'No cashiers are waiters', 'No waiters are cashiers', 'NVC']","[0.9123776108026505, 1.4729250222444534, 14.345116913318634, 10.00283807516098, 34.61578190326691, 6.37810081243515, 98.96332025527954, 78.38323712348938, -1]"
129_36,All scholars are assistants and Some assistants are not farmers,"['All scholars are farmers', 'All farmers are scholars', 'Some scholars are farmers', 'Some farmers are scholars', 'Some scholars are not farmers', 'Some farmers are not scholars', 'No scholars are farmers', 'No farmers are scholars', 'NVC']","[0.11267124209553003, 0.08774134330451488, 9.897276014089584, 3.5416632890701294, 99.435555934906, 88.63987922668457, 1.8466878682374954, 2.0375367254018784, -1]"
129_37,Some linguists are not carpenters and All linguists are divers,"['All carpenters are divers', 'All divers are carpenters', 'Some carpenters are divers', 'Some divers are carpenters', 'Some carpenters are not divers', 'Some divers are not carpenters', 'No carpenters are divers', 'No divers are carpenters', 'NVC']","[2.1325230598449707, 0.10610618628561497, 2.708343416452408, 0.36548490170389414, 17.592614889144897, 81.53753280639648, 2.4853691458702087, 4.003804549574852, -1]"
129_38,Some teachers are not bankers and All golfers are bankers,"['All teachers are golfers', 'All golfers are teachers', 'Some teachers are golfers', 'Some golfers are teachers', 'Some teachers are not golfers', 'Some golfers are not teachers', 'No teachers are golfers', 'No golfers are teachers', 'NVC']","[0.23242104798555374, 0.16627484001219273, 5.230650305747986, 5.576964840292931, 34.56160128116608, 9.161113202571869, 1.7024621367454529, 1.897365227341652, -1]"
129_39,No surfers are planners and Some surfers are artists,"['All planners are artists', 'All artists are planners', 'Some planners are artists', 'Some artists are planners', 'Some planners are not artists', 'Some artists are not planners', 'No planners are artists', 'No artists are planners', 'NVC']","[0.016703411529306322, 0.017097301315516233, 5.661552399396896, 0.6893730256706476, 42.217859625816345, 76.15646123886108, 18.812665343284607, 3.390326350927353, -1]"
