id_seq,sentenced,choice_str,choice_pred,choice_union_pred
128_30,Some swimmers are mayors and All mayors are cooks,"['All swimmers are cooks', 'All cooks are swimmers', 'Some swimmers are cooks', 'Some cooks are swimmers', 'Some swimmers are not cooks', 'Some cooks are not swimmers', 'No swimmers are cooks', 'No cooks are swimmers', 'NVC']","[0.9999969005584717, 0.9999967813491821, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, 0.9999970197677612, 0.9999966621398926, 0.999996542930603, -1]","[0.9999969005584717, 0.9999969005584717, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, 0.9999970197677612, -1]"
128_32,Some teachers are golfers and Some bankers are teachers,"['All golfers are bankers', 'All bankers are golfers', 'Some golfers are bankers', 'Some bankers are golfers', 'Some golfers are not bankers', 'Some bankers are not golfers', 'No golfers are bankers', 'No bankers are golfers', 'NVC']","[0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, 0.9999970197677612, 0.9999971389770508, -1]","[0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999972581863403, 0.9999974966049194, -1]"
128_34,Some painters are cleaners and Some painters are auditors,"['All cleaners are auditors', 'All auditors are cleaners', 'Some cleaners are auditors', 'Some auditors are cleaners', 'Some cleaners are not auditors', 'Some auditors are not cleaners', 'No cleaners are auditors', 'No auditors are cleaners', 'NVC']","[0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, -1]","[0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999973773956299, 0.9999974966049194, 0.9999974966049194, 0.9999972581863403, 0.9999973773956299, -1]"
128_35,Some investors are not jugglers and No barbers are jugglers,"['All investors are barbers', 'All barbers are investors', 'Some investors are barbers', 'Some barbers are investors', 'Some investors are not barbers', 'Some barbers are not investors', 'No investors are barbers', 'No barbers are investors', 'NVC']","[0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, -1]","[0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999971389770508, 0.9999972581863403, -1]"
128_36,All linguists are carpenters and All divers are carpenters,"['All linguists are divers', 'All divers are linguists', 'Some linguists are divers', 'Some divers are linguists', 'Some linguists are not divers', 'Some divers are not linguists', 'No linguists are divers', 'No divers are linguists', 'NVC']","[0.9999972581863403, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, -1]","[0.9999972581863403, 0.9999971389770508, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, -1]"
128_39,Some potters are not chemists and Some sailors are chemists,"['All potters are sailors', 'All sailors are potters', 'Some potters are sailors', 'Some sailors are potters', 'Some potters are not sailors', 'Some sailors are not potters', 'No potters are sailors', 'No sailors are potters', 'NVC']","[0.9999970197677612, 0.9999971389770508, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999969005584717, 0.9999971389770508, -1]","[0.9999971389770508, 0.9999972581863403, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999973773956299, 0.9999971389770508, 0.9999973773956299, -1]"
128_41,No doctors are tellers and No tellers are climbers,"['All doctors are climbers', 'All climbers are doctors', 'Some doctors are climbers', 'Some climbers are doctors', 'Some doctors are not climbers', 'Some climbers are not doctors', 'No doctors are climbers', 'No climbers are doctors', 'NVC']","[0.9999973773956299, 0.9999971389770508, 0.9999972581863403, 0.9999970197677612, 0.9999972581863403, 0.9999970197677612, 0.9999972581863403, 0.9999972581863403, -1]","[0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, -1]"
128_42,Some boxers are actuaries and Some opticians are not boxers,"['All actuaries are opticians', 'All opticians are actuaries', 'Some actuaries are opticians', 'Some opticians are actuaries', 'Some actuaries are not opticians', 'Some opticians are not actuaries', 'No actuaries are opticians', 'No opticians are actuaries', 'NVC']","[0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, -1]","[0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, -1]"
128_46,No skaters are miners and Some miners are not poets,"['All skaters are poets', 'All poets are skaters', 'Some skaters are poets', 'Some poets are skaters', 'Some skaters are not poets', 'Some poets are not skaters', 'No skaters are poets', 'No poets are skaters', 'NVC']","[0.9999969005584717, 0.9999969005584717, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999970197677612, 0.9999969005584717, -1]","[0.9999967813491821, 0.9999966621398926, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999969005584717, 0.9999969005584717, -1]"
128_47,No hunters are athletes and Some lawyers are athletes,"['All hunters are lawyers', 'All lawyers are hunters', 'Some hunters are lawyers', 'Some lawyers are hunters', 'Some hunters are not lawyers', 'Some lawyers are not hunters', 'No hunters are lawyers', 'No lawyers are hunters', 'NVC']","[0.9999967813491821, 0.9999969005584717, 0.9999971389770508, 0.9999971389770508, 0.9999970197677612, 0.9999970197677612, 0.9999969005584717, 0.9999969005584717, -1]","[0.9999969005584717, 0.9999970197677612, 0.9999971389770508, 0.9999970197677612, 0.9999970197677612, 0.9999971389770508, 0.9999970197677612, 0.9999970197677612, -1]"
128_48,No scholars are farmers and All farmers are assistants,"['All scholars are assistants', 'All assistants are scholars', 'Some scholars are assistants', 'Some assistants are scholars', 'Some scholars are not assistants', 'Some assistants are not scholars', 'No scholars are assistants', 'No assistants are scholars', 'NVC']","[0.9999972581863403, 0.9999967813491821, 0.9999969005584717, 0.9999963045120239, 0.9999966621398926, 0.9999960660934448, 0.9999971389770508, 0.9999966621398926, -1]","[0.9999972581863403, 0.9999969005584717, 0.9999972581863403, 0.9999969005584717, 0.9999972581863403, 0.9999969005584717, 0.9999971389770508, 0.9999969005584717, -1]"
128_49,All trainers are architects and All designers are trainers,"['All architects are designers', 'All designers are architects', 'Some architects are designers', 'Some designers are architects', 'Some architects are not designers', 'Some designers are not architects', 'No architects are designers', 'No designers are architects', 'NVC']","[0.9999967813491821, 0.9999969005584717, 0.999996542930603, 0.9999966621398926, 0.999996542930603, 0.9999966621398926, 0.9999961853027344, 0.999996542930603, -1]","[0.9999967813491821, 0.9999970197677612, 0.9999971389770508, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999967813491821, 0.9999970197677612, -1]"
128_51,Some bakers are not gamblers and All gamblers are sculptors,"['All bakers are sculptors', 'All sculptors are bakers', 'Some bakers are sculptors', 'Some sculptors are bakers', 'Some bakers are not sculptors', 'Some sculptors are not bakers', 'No bakers are sculptors', 'No sculptors are bakers', 'NVC']","[0.9999966621398926, 0.9999963045120239, 0.9999969005584717, 0.9999966621398926, 0.9999971389770508, 0.9999969005584717, 0.9999961853027344, 0.9999963045120239, -1]","[0.9999971389770508, 0.9999967813491821, 0.9999972581863403, 0.9999970197677612, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, 0.9999969005584717, -1]"
128_52,No scientists are chefs and No runners are scientists,"['All chefs are runners', 'All runners are chefs', 'Some chefs are runners', 'Some runners are chefs', 'Some chefs are not runners', 'Some runners are not chefs', 'No chefs are runners', 'No runners are chefs', 'NVC']","[0.9999966621398926, 0.9999960660934448, 0.9999966621398926, 0.9999964237213135, 0.999996542930603, 0.9999963045120239, 0.9999966621398926, 0.9999960660934448, -1]","[0.9999967813491821, 0.9999964237213135, 0.9999970197677612, 0.9999969005584717, 0.9999970197677612, 0.9999969005584717, 0.9999966621398926, 0.9999964237213135, -1]"
128_57,All actors are drillers and Some nurses are drillers,"['All actors are nurses', 'All nurses are actors', 'Some actors are nurses', 'Some nurses are actors', 'Some actors are not nurses', 'Some nurses are not actors', 'No actors are nurses', 'No nurses are actors', 'NVC']","[0.9999964237213135, 0.9999964237213135, 0.9999966621398926, 0.999996542930603, 0.9999963045120239, 0.9999964237213135, 0.9999958276748657, 0.9999958276748657, -1]","[0.9999966621398926, 0.9999967813491821, 0.9999969005584717, 0.9999969005584717, 0.9999969005584717, 0.9999970197677612, 0.9999967813491821, 0.9999967813491821, -1]"
128_58,All surfers are planners and Some artists are not planners,"['All surfers are artists', 'All artists are surfers', 'Some surfers are artists', 'Some artists are surfers', 'Some surfers are not artists', 'Some artists are not surfers', 'No surfers are artists', 'No artists are surfers', 'NVC']","[0.9999970197677612, 0.9999970197677612, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999967813491821, 0.9999969005584717, -1]","[0.9999969005584717, 0.9999971389770508, 0.9999972581863403, 0.9999973773956299, 0.9999972581863403, 0.9999973773956299, 0.9999970197677612, 0.9999972581863403, -1]"
128_63,Some students are buyers and No students are cyclists,"['All buyers are cyclists', 'All cyclists are buyers', 'Some buyers are cyclists', 'Some cyclists are buyers', 'Some buyers are not cyclists', 'Some cyclists are not buyers', 'No buyers are cyclists', 'No cyclists are buyers', 'NVC']","[0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, -1]","[0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999973773956299, 0.9999972581863403, 0.9999972581863403, -1]"
129_2,All skaters are poets and All poets are miners,"['All skaters are miners', 'All miners are skaters', 'Some skaters are miners', 'Some miners are skaters', 'Some skaters are not miners', 'Some miners are not skaters', 'No skaters are miners', 'No miners are skaters', 'NVC']","[0.9999969005584717, 0.9999967813491821, 0.9999971389770508, 0.9999970197677612, 0.9999970197677612, 0.9999970197677612, 0.9999967813491821, 0.9999967813491821, -1]","[0.9999964237213135, 0.999996542930603, 0.9999970197677612, 0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999966621398926, 0.9999969005584717, -1]"
129_3,No tutors are packers and All butchers are packers,"['All tutors are butchers', 'All butchers are tutors', 'Some tutors are butchers', 'Some butchers are tutors', 'Some tutors are not butchers', 'Some butchers are not tutors', 'No tutors are butchers', 'No butchers are tutors', 'NVC']","[0.9999972581863403, 0.9999973773956299, 0.9999971389770508, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, -1]","[0.9999973773956299, 0.9999974966049194, 0.9999972581863403, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999974966049194, -1]"
129_12,Some surfers are not artists and Some planners are surfers,"['All artists are planners', 'All planners are artists', 'Some artists are planners', 'Some planners are artists', 'Some artists are not planners', 'Some planners are not artists', 'No artists are planners', 'No planners are artists', 'NVC']","[0.9999970197677612, 0.9999970197677612, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999969005584717, 0.9999969005584717, -1]","[0.9999971389770508, 0.9999972581863403, 0.9999973773956299, 0.9999974966049194, 0.9999973773956299, 0.9999973773956299, 0.9999970197677612, 0.9999972581863403, -1]"
129_13,No sailors are chemists and Some potters are sailors,"['All chemists are potters', 'All potters are chemists', 'Some chemists are potters', 'Some potters are chemists', 'Some chemists are not potters', 'Some potters are not chemists', 'No chemists are potters', 'No potters are chemists', 'NVC']","[0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999971389770508, 0.9999971389770508, 0.9999971389770508, -1]","[0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, -1]"
129_14,All climbers are tellers and Some doctors are not tellers,"['All climbers are doctors', 'All doctors are climbers', 'Some climbers are doctors', 'Some doctors are climbers', 'Some climbers are not doctors', 'Some doctors are not climbers', 'No climbers are doctors', 'No doctors are climbers', 'NVC']","[0.9999969005584717, 0.9999971389770508, 0.9999970197677612, 0.9999972581863403, 0.9999971389770508, 0.9999972581863403, 0.9999966621398926, 0.9999970197677612, -1]","[0.9999971389770508, 0.9999971389770508, 0.9999972581863403, 0.9999972581863403, 0.9999972581863403, 0.9999973773956299, 0.9999971389770508, 0.9999971389770508, -1]"
129_17,No painters are actors and All actors are workers,"['All painters are workers', 'All workers are painters', 'Some painters are workers', 'Some workers are painters', 'Some painters are not workers', 'Some workers are not painters', 'No painters are workers', 'No workers are painters', 'NVC']","[0.9999969005584717, 0.9999967813491821, 0.9999966621398926, 0.9999960660934448, 0.999996542930603, 0.9999963045120239, 0.9999967813491821, 0.9999966621398926, -1]","[0.9999966621398926, 0.9999966621398926, 0.9999969005584717, 0.9999969005584717, 0.9999969005584717, 0.9999970197677612, 0.9999966621398926, 0.9999967813491821, -1]"
